Subject,Folder,Image,CDF,MaxCDF,MeanCDF,OnsetGT,OffsetGT,Onset,Offset,Total,Tau,Threshold,Spotted,SP_onset,SP_offset,Evaluation
sub20,EP15_03f,289,0,54.73414197,11.89993422,86,181,70,197,1024,0,11.89993422,0,,,TN
sub20,EP15_03f,321,38.538377,54.73414197,11.89993422,86,181,70,197,1024,0,11.89993422,321,289,353,FP
sub20,EP15_03f,353,0,54.73414197,11.89993422,86,181,70,197,1024,0,11.89993422,0,,,TN
sub20,EP15_03f,385,7.794490388,54.73414197,11.89993422,86,181,70,197,1024,0,11.89993422,0,,,TN
sub20,EP15_03f,417,0,54.73414197,11.89993422,86,181,70,197,1024,0,11.89993422,0,,,TN
sub20,EP15_03f,449,0,54.73414197,11.89993422,86,181,70,197,1024,0,11.89993422,0,,,TN
sub20,EP15_03f,481,15.94415861,54.73414197,11.89993422,86,181,70,197,1024,0,11.89993422,481,449,513,FP
sub20,EP15_03f,513,29.24249079,54.73414197,11.89993422,86,181,70,197,1024,0,11.89993422,513,481,545,FP
sub20,EP15_03f,545,0,54.73414197,11.89993422,86,181,70,197,1024,0,11.89993422,0,,,TN
sub20,EP15_03f,577,0,54.73414197,11.89993422,86,181,70,197,1024,0,11.89993422,0,,,TN
sub20,EP15_03f,609,1.729915388,54.73414197,11.89993422,86,181,70,197,1024,0,11.89993422,0,,,TN
sub20,EP15_03f,641,0,54.73414197,11.89993422,86,181,70,197,1024,0,11.89993422,0,,,TN
sub20,EP15_03f,673,0,54.73414197,11.89993422,86,181,70,197,1024,0,11.89993422,0,,,TN
sub20,EP15_03f,705,54.73414197,54.73414197,11.89993422,86,181,70,197,1024,0,11.89993422,705,673,737,FP
sub20,EP15_03f,737,0,54.73414197,11.89993422,86,181,70,197,1024,0,11.89993422,0,,,TN
sub20,EP15_03f,769,15.19671127,54.73414197,11.89993422,86,181,70,197,1024,0,11.89993422,769,737,801,FP
sub20,EP15_03f,801,25.13462635,54.73414197,11.89993422,86,181,70,197,1024,0,11.89993422,801,769,833,FP
sub20,EP15_03f,833,0,54.73414197,11.89993422,86,181,70,197,1024,0,11.89993422,0,,,TN
sub20,EP15_03f,865,23.41575674,54.73414197,11.89993422,86,181,70,197,1024,0,11.89993422,865,833,897,FP
sub20,EP15_03f,897,28.85970265,54.73414197,11.89993422,86,181,70,197,1024,0,11.89993422,897,865,929,FP
sub20,EP15_03f,929,0,54.73414197,11.89993422,86,181,70,197,1024,0,11.89993422,0,,,TN
sub20,EP16_01,65,0,45.18609861,8.887334975,71,111,55,127,475,0,8.887334975,0,,,TN
sub20,EP16_01,97,1.285963724,45.18609861,8.887334975,71,111,55,127,475,0,8.887334975,0,,,TN
sub20,EP16_01,129,45.18609861,45.18609861,8.887334975,71,111,55,127,475,0,8.887334975,129,97,161,FP
sub20,EP16_01,161,0,45.18609861,8.887334975,71,111,55,127,475,0,8.887334975,0,,,TN
sub20,EP16_01,193,7.271350003,45.18609861,8.887334975,71,111,55,127,475,0,8.887334975,0,,,TN
sub20,EP16_01,225,1.30825884,45.18609861,8.887334975,71,111,55,127,475,0,8.887334975,0,,,TN
sub20,EP16_01,257,8.726997763,45.18609861,8.887334975,71,111,55,127,475,0,8.887334975,0,,,TN
sub20,EP16_01,289,7.12525777,45.18609861,8.887334975,71,111,55,127,475,0,8.887334975,0,,,TN
sub20,EP16_01,321,0,45.18609861,8.887334975,71,111,55,127,475,0,8.887334975,0,,,TN
sub20,EP16_01,353,18.65234803,45.18609861,8.887334975,71,111,55,127,475,0,8.887334975,353,321,385,FP
sub20,EP16_01,385,8.204409982,45.18609861,8.887334975,71,111,55,127,475,0,8.887334975,0,,,TN
sub20,EP16_04,65,39.51159024,39.51159024,18.13541676,81,121,65,137,251,0,18.13541676,65,33,97,TP
sub20,EP16_04,97,0,39.51159024,18.13541676,81,121,65,137,251,0,18.13541676,0,,,TN
sub20,EP16_04,129,33.03007681,39.51159024,18.13541676,81,121,65,137,251,0,18.13541676,129,97,161,TP
sub20,EP16_04,161,0,39.51159024,18.13541676,81,121,65,137,251,0,18.13541676,0,,,TN
sub20,EP18_03,65,2.757696952,35.25832192,10.72171026,48,126,32,142,342,0,10.72171026,0,,,TN
sub20,EP18_03,97,35.25832192,35.25832192,10.72171026,48,126,32,142,342,0,10.72171026,97,65,129,TP
sub20,EP18_03,129,0,35.25832192,10.72171026,48,126,32,142,342,0,10.72171026,0,,,TN
sub20,EP18_03,161,14.94809423,35.25832192,10.72171026,48,126,32,142,342,0,10.72171026,161,129,193,FP
sub20,EP18_03,193,2.039229707,35.25832192,10.72171026,48,126,32,142,342,0,10.72171026,0,,,TN
sub20,EP18_03,225,20.04862899,35.25832192,10.72171026,48,126,32,142,342,0,10.72171026,225,193,257,FP
sub20,EP18_03,257,0,35.25832192,10.72171026,48,126,32,142,342,0,10.72171026,0,,,TN
sub21,EP05_02,65,0,29.79213717,8.45949967,111,206,95,222,291,0,8.45949967,0,,,TN
sub21,EP05_02,97,0,29.79213717,8.45949967,111,206,95,222,291,0,8.45949967,0,,,TN
sub21,EP05_02,129,8.850228896,29.79213717,8.45949967,111,206,95,222,291,0,8.45949967,129,97,161,TP
sub21,EP05_02,161,0,29.79213717,8.45949967,111,206,95,222,291,0,8.45949967,0,,,TN
sub21,EP05_02,193,29.79213717,29.79213717,8.45949967,111,206,95,222,291,0,8.45949967,193,161,225,TP
sub21,EP05_02,225,12.11463195,29.79213717,8.45949967,111,206,95,222,291,0,8.45949967,225,193,257,FP
sub22,EP01_12,65,15.47533362,22.49796991,8.691246748,50,146,34,162,337,0,8.691246748,65,33,97,TP
sub22,EP01_12,97,0,22.49796991,8.691246748,50,146,34,162,337,0,8.691246748,0,,,TN
sub22,EP01_12,129,0,22.49796991,8.691246748,50,146,34,162,337,0,8.691246748,0,,,TN
sub22,EP01_12,161,11.639215,22.49796991,8.691246748,50,146,34,162,337,0,8.691246748,161,129,193,TP
sub22,EP01_12,193,11.22620871,22.49796991,8.691246748,50,146,34,162,337,0,8.691246748,193,161,225,FP
sub22,EP01_12,225,22.49796991,22.49796991,8.691246748,50,146,34,162,337,0,8.691246748,225,193,257,FP
sub22,EP01_12,257,0,22.49796991,8.691246748,50,146,34,162,337,0,8.691246748,0,,,TN
sub22,EP13_08,65,0,32.6296437,13.17615526,151,256,135,272,492,0,13.17615526,0,,,TN
sub22,EP13_08,97,0,32.6296437,13.17615526,151,256,135,272,492,0,13.17615526,0,,,TN
sub22,EP13_08,129,21.82356355,32.6296437,13.17615526,151,256,135,272,492,0,13.17615526,129,97,161,FP
sub22,EP13_08,161,17.60008714,32.6296437,13.17615526,151,256,135,272,492,0,13.17615526,161,129,193,TP
sub22,EP13_08,193,5.067927745,32.6296437,13.17615526,151,256,135,272,492,0,13.17615526,0,,,TN
sub22,EP13_08,225,27.96311427,32.6296437,13.17615526,151,256,135,272,492,0,13.17615526,225,193,257,TP
sub22,EP13_08,257,0,32.6296437,13.17615526,151,256,135,272,492,0,13.17615526,0,,,TN
sub22,EP13_08,289,32.53819769,32.6296437,13.17615526,151,256,135,272,492,0,13.17615526,289,257,321,FP
sub22,EP13_08,321,0,32.6296437,13.17615526,151,256,135,272,492,0,13.17615526,0,,,TN
sub22,EP13_08,353,0,32.6296437,13.17615526,151,256,135,272,492,0,13.17615526,0,,,TN
sub22,EP13_08,385,20.49132906,32.6296437,13.17615526,151,256,135,272,492,0,13.17615526,385,353,417,FP
sub22,EP13_08,417,32.6296437,32.6296437,13.17615526,151,256,135,272,492,0,13.17615526,417,385,449,FP
sub23,EP02_01,65,1.662761668,44.58205068,13.18459879,36,130,20,146,439,0,13.18459879,0,,,TN
sub23,EP02_01,97,0,44.58205068,13.18459879,36,130,20,146,439,0,13.18459879,0,,,TN
sub23,EP02_01,129,33.75184004,44.58205068,13.18459879,36,130,20,146,439,0,13.18459879,129,97,161,TP
sub23,EP02_01,161,0,44.58205068,13.18459879,36,130,20,146,439,0,13.18459879,0,,,TN
sub23,EP02_01,193,7.165614951,44.58205068,13.18459879,36,130,20,146,439,0,13.18459879,0,,,TN
sub23,EP02_01,225,6.653983558,44.58205068,13.18459879,36,130,20,146,439,0,13.18459879,0,,,TN
sub23,EP02_01,257,0,44.58205068,13.18459879,36,130,20,146,439,0,13.18459879,0,,,TN
sub23,EP02_01,289,38.02973705,44.58205068,13.18459879,36,130,20,146,439,0,13.18459879,289,257,321,FP
sub23,EP02_01,321,0,44.58205068,13.18459879,36,130,20,146,439,0,13.18459879,0,,,TN
sub23,EP02_01,353,44.58205068,44.58205068,13.18459879,36,130,20,146,439,0,13.18459879,353,321,385,FP
sub23,EP03_14f,65,0,72.77904588,13.46273405,51,111,35,127,546,0,13.46273405,0,,,TN
sub23,EP03_14f,97,72.77904588,72.77904588,13.46273405,51,111,35,127,546,0,13.46273405,97,65,129,TP
sub23,EP03_14f,129,0,72.77904588,13.46273405,51,111,35,127,546,0,13.46273405,0,,,TN
sub23,EP03_14f,161,10.7136211,72.77904588,13.46273405,51,111,35,127,546,0,13.46273405,0,,,TN
sub23,EP03_14f,193,0,72.77904588,13.46273405,51,111,35,127,546,0,13.46273405,0,,,TN
sub23,EP03_14f,225,0,72.77904588,13.46273405,51,111,35,127,546,0,13.46273405,0,,,TN
sub23,EP03_14f,257,35.19846881,72.77904588,13.46273405,51,111,35,127,546,0,13.46273405,257,225,289,FP
sub23,EP03_14f,289,0,72.77904588,13.46273405,51,111,35,127,546,0,13.46273405,0,,,TN
sub23,EP03_14f,321,17.83949305,72.77904588,13.46273405,51,111,35,127,546,0,13.46273405,321,289,353,FP
sub23,EP03_14f,353,0,72.77904588,13.46273405,51,111,35,127,546,0,13.46273405,0,,,TN
sub23,EP03_14f,385,38.18942563,72.77904588,13.46273405,51,111,35,127,546,0,13.46273405,385,353,417,FP
sub23,EP03_14f,417,0,72.77904588,13.46273405,51,111,35,127,546,0,13.46273405,0,,,TN
sub23,EP03_14f,449,13.75822218,72.77904588,13.46273405,51,111,35,127,546,0,13.46273405,449,417,481,FP
sub23,EP03_14f,481,0,72.77904588,13.46273405,51,111,35,127,546,0,13.46273405,0,,,TN
sub23,EP04_03f,65,0,0,0,16,115,0,131,133,0,0,65,33,97,TP
sub23,EP05_24f,65,9.033409293,59.2969082,15.01620773,106,171,90,187,694,0,15.01620773,0,,,TN
sub23,EP05_24f,97,9.40808856,59.2969082,15.01620773,106,171,90,187,694,0,15.01620773,0,,,TN
sub23,EP05_24f,129,26.61104019,59.2969082,15.01620773,106,171,90,187,694,0,15.01620773,129,97,161,TP
sub23,EP05_24f,161,14.48434257,59.2969082,15.01620773,106,171,90,187,694,0,15.01620773,0,,,TN
sub23,EP05_24f,193,0,59.2969082,15.01620773,106,171,90,187,694,0,15.01620773,0,,,TN
sub23,EP05_24f,225,13.65977316,59.2969082,15.01620773,106,171,90,187,694,0,15.01620773,0,,,TN
sub23,EP05_24f,257,22.71537568,59.2969082,15.01620773,106,171,90,187,694,0,15.01620773,257,225,289,FP
sub23,EP05_24f,289,0,59.2969082,15.01620773,106,171,90,187,694,0,15.01620773,0,,,TN
sub23,EP05_24f,321,4.389292709,59.2969082,15.01620773,106,171,90,187,694,0,15.01620773,0,,,TN
sub23,EP05_24f,353,59.2969082,59.2969082,15.01620773,106,171,90,187,694,0,15.01620773,353,321,385,FP
sub23,EP05_24f,385,0,59.2969082,15.01620773,106,171,90,187,694,0,15.01620773,0,,,TN
sub23,EP05_24f,417,0.975056311,59.2969082,15.01620773,106,171,90,187,694,0,15.01620773,0,,,TN
sub23,EP05_24f,449,0,59.2969082,15.01620773,106,171,90,187,694,0,15.01620773,0,,,TN
sub23,EP05_24f,481,51.89566163,59.2969082,15.01620773,106,171,90,187,694,0,15.01620773,481,449,513,FP
sub23,EP05_24f,513,0,59.2969082,15.01620773,106,171,90,187,694,0,15.01620773,0,,,TN
sub23,EP05_24f,545,0,59.2969082,15.01620773,106,171,90,187,694,0,15.01620773,0,,,TN
sub23,EP05_24f,577,57.82279084,59.2969082,15.01620773,106,171,90,187,694,0,15.01620773,577,545,609,FP
sub23,EP05_24f,609,0,59.2969082,15.01620773,106,171,90,187,694,0,15.01620773,0,,,TN
sub23,EP05_25f,65,0,29.76329157,5.142605617,51,131,35,147,700,0,5.142605617,0,,,TN
sub23,EP05_25f,97,29.76329157,29.76329157,5.142605617,51,131,35,147,700,0,5.142605617,97,65,129,TP
sub23,EP05_25f,129,0,29.76329157,5.142605617,51,131,35,147,700,0,5.142605617,0,,,TN
sub23,EP05_25f,161,3.340794052,29.76329157,5.142605617,51,131,35,147,700,0,5.142605617,0,,,TN
sub23,EP05_25f,193,2.404140717,29.76329157,5.142605617,51,131,35,147,700,0,5.142605617,0,,,TN
sub23,EP05_25f,225,0,29.76329157,5.142605617,51,131,35,147,700,0,5.142605617,0,,,TN
sub23,EP05_25f,257,0,29.76329157,5.142605617,51,131,35,147,700,0,5.142605617,0,,,TN
sub23,EP05_25f,289,6.84986709,29.76329157,5.142605617,51,131,35,147,700,0,5.142605617,289,257,321,FP
sub23,EP05_25f,321,22.63703654,29.76329157,5.142605617,51,131,35,147,700,0,5.142605617,321,289,353,FP
sub23,EP05_25f,353,0,29.76329157,5.142605617,51,131,35,147,700,0,5.142605617,0,,,TN
sub23,EP05_25f,385,1.840322183,29.76329157,5.142605617,51,131,35,147,700,0,5.142605617,0,,,TN
sub23,EP05_25f,417,5.34727653,29.76329157,5.142605617,51,131,35,147,700,0,5.142605617,417,385,449,FP
sub23,EP05_25f,449,0,29.76329157,5.142605617,51,131,35,147,700,0,5.142605617,0,,,TN
sub23,EP05_25f,481,13.45143398,29.76329157,5.142605617,51,131,35,147,700,0,5.142605617,481,449,513,FP
sub23,EP05_25f,513,0,29.76329157,5.142605617,51,131,35,147,700,0,5.142605617,0,,,TN
sub23,EP05_25f,545,0,29.76329157,5.142605617,51,131,35,147,700,0,5.142605617,0,,,TN
sub23,EP05_25f,577,6.93273845,29.76329157,5.142605617,51,131,35,147,700,0,5.142605617,577,545,609,FP
sub23,EP05_25f,609,0,29.76329157,5.142605617,51,131,35,147,700,0,5.142605617,0,,,TN
sub23,EP07_01,65,19.60921648,19.60921648,15.30748749,36,96,20,112,167,0,15.30748749,65,33,97,TP
sub23,EP07_01,97,11.00575851,19.60921648,15.30748749,36,96,20,112,167,0,15.30748749,0,,,TN
sub23,EP12_02f,65,0,29.76329157,5.142605617,46,130,30,146,700,0,5.142605617,0,,,TN
sub23,EP12_02f,97,29.76329157,29.76329157,5.142605617,46,130,30,146,700,0,5.142605617,97,65,129,TP
sub23,EP12_02f,129,0,29.76329157,5.142605617,46,130,30,146,700,0,5.142605617,0,,,TN
sub23,EP12_02f,161,3.340794052,29.76329157,5.142605617,46,130,30,146,700,0,5.142605617,0,,,TN
sub23,EP12_02f,193,2.404140717,29.76329157,5.142605617,46,130,30,146,700,0,5.142605617,0,,,TN
sub23,EP12_02f,225,0,29.76329157,5.142605617,46,130,30,146,700,0,5.142605617,0,,,TN
sub23,EP12_02f,257,0,29.76329157,5.142605617,46,130,30,146,700,0,5.142605617,0,,,TN
sub23,EP12_02f,289,6.84986709,29.76329157,5.142605617,46,130,30,146,700,0,5.142605617,289,257,321,FP
sub23,EP12_02f,321,22.63703654,29.76329157,5.142605617,46,130,30,146,700,0,5.142605617,321,289,353,FP
sub23,EP12_02f,353,0,29.76329157,5.142605617,46,130,30,146,700,0,5.142605617,0,,,TN
sub23,EP12_02f,385,1.840322183,29.76329157,5.142605617,46,130,30,146,700,0,5.142605617,0,,,TN
sub23,EP12_02f,417,5.34727653,29.76329157,5.142605617,46,130,30,146,700,0,5.142605617,417,385,449,FP
sub23,EP12_02f,449,0,29.76329157,5.142605617,46,130,30,146,700,0,5.142605617,0,,,TN
sub23,EP12_02f,481,13.45143398,29.76329157,5.142605617,46,130,30,146,700,0,5.142605617,481,449,513,FP
sub23,EP12_02f,513,0,29.76329157,5.142605617,46,130,30,146,700,0,5.142605617,0,,,TN
sub23,EP12_02f,545,0,29.76329157,5.142605617,46,130,30,146,700,0,5.142605617,0,,,TN
sub23,EP12_02f,577,6.93273845,29.76329157,5.142605617,46,130,30,146,700,0,5.142605617,577,545,609,FP
sub23,EP12_02f,609,0,29.76329157,5.142605617,46,130,30,146,700,0,5.142605617,0,,,TN
sub23,EP12_03,65,33.86927234,33.86927234,12.34397131,86,161,70,177,291,0,12.34397131,65,33,97,FP
sub23,EP12_03,97,0,33.86927234,12.34397131,86,161,70,177,291,0,12.34397131,0,,,TN
sub23,EP12_03,129,7.13494753,33.86927234,12.34397131,86,161,70,177,291,0,12.34397131,0,,,TN
sub23,EP12_03,161,33.05960799,33.86927234,12.34397131,86,161,70,177,291,0,12.34397131,161,129,193,TP
sub23,EP12_03,193,0,33.86927234,12.34397131,86,161,70,177,291,0,12.34397131,0,,,TN
sub23,EP12_03,225,0,33.86927234,12.34397131,86,161,70,177,291,0,12.34397131,0,,,TN
sub23,EP13_07f,65,2.254965829,2.254965829,2.254965829,56,126,40,142,155,0,2.254965829,65,33,97,TP
sub23,EP17_01,65,0,2.21695458,0.73898486,81,146,65,162,221,0,0.73898486,0,,,TN
sub23,EP17_01,97,0,2.21695458,0.73898486,81,146,65,162,221,0,0.73898486,0,,,TN
sub23,EP17_01,129,2.21695458,2.21695458,0.73898486,81,146,65,162,221,0,0.73898486,129,97,161,TP
sub24,EP01_08,65,11.62061869,13.32439187,12.47250528,33,131,17,147,191,0,12.47250528,0,,,TN
sub24,EP01_08,97,13.32439187,13.32439187,12.47250528,33,131,17,147,191,0,12.47250528,97,65,129,TP
sub24,EP02_02f,65,0,59.39275884,10.24631662,71,106,55,122,488,0,10.24631662,0,,,TN
sub24,EP02_02f,97,59.39275884,59.39275884,10.24631662,71,106,55,122,488,0,10.24631662,97,65,129,TP
sub24,EP02_02f,129,0,59.39275884,10.24631662,71,106,55,122,488,0,10.24631662,0,,,TN
sub24,EP02_02f,161,23.86847442,59.39275884,10.24631662,71,106,55,122,488,0,10.24631662,161,129,193,FP
sub24,EP02_02f,193,0,59.39275884,10.24631662,71,106,55,122,488,0,10.24631662,0,,,TN
sub24,EP02_02f,225,5.623499793,59.39275884,10.24631662,71,106,55,122,488,0,10.24631662,0,,,TN
sub24,EP02_02f,257,15.31906526,59.39275884,10.24631662,71,106,55,122,488,0,10.24631662,257,225,289,FP
sub24,EP02_02f,289,0,59.39275884,10.24631662,71,106,55,122,488,0,10.24631662,0,,,TN
sub24,EP02_02f,321,0,59.39275884,10.24631662,71,106,55,122,488,0,10.24631662,0,,,TN
sub24,EP02_02f,353,0.236027514,59.39275884,10.24631662,71,106,55,122,488,0,10.24631662,0,,,TN
sub24,EP02_02f,385,18.51597362,59.39275884,10.24631662,71,106,55,122,488,0,10.24631662,385,353,417,FP
sub24,EP02_02f,417,0,59.39275884,10.24631662,71,106,55,122,488,0,10.24631662,0,,,TN
sub24,EP07_04f,65,0,43.353118,15.36712432,4,41,-12,57,442,0,15.36712432,0,,,TN
sub24,EP07_04f,97,0,43.353118,15.36712432,4,41,-12,57,442,0,15.36712432,0,,,TN
sub24,EP07_04f,129,34.97755604,43.353118,15.36712432,4,41,-12,57,442,0,15.36712432,129,97,161,FP
sub24,EP07_04f,161,43.353118,43.353118,15.36712432,4,41,-12,57,442,0,15.36712432,161,129,193,FP
sub24,EP07_04f,193,0,43.353118,15.36712432,4,41,-12,57,442,0,15.36712432,0,,,TN
sub24,EP07_04f,225,0,43.353118,15.36712432,4,41,-12,57,442,0,15.36712432,0,,,TN
sub24,EP07_04f,257,19.42467388,43.353118,15.36712432,4,41,-12,57,442,0,15.36712432,257,225,289,FP
sub24,EP07_04f,289,22.51288511,43.353118,15.36712432,4,41,-12,57,442,0,15.36712432,289,257,321,FP
sub24,EP07_04f,321,33.40301022,43.353118,15.36712432,4,41,-12,57,442,0,15.36712432,321,289,353,FP
sub24,EP07_04f,353,0,43.353118,15.36712432,4,41,-12,57,442,0,15.36712432,0,,,TN
sub24,EP08_02,65,38.13441365,38.13441365,9.315970904,121,181,105,197,614,0,9.315970904,65,33,97,FP
sub24,EP08_02,97,0,38.13441365,9.315970904,121,181,105,197,614,0,9.315970904,0,,,TN
sub24,EP08_02,129,22.47958041,38.13441365,9.315970904,121,181,105,197,614,0,9.315970904,129,97,161,TP
sub24,EP08_02,161,9.226992388,38.13441365,9.315970904,121,181,105,197,614,0,9.315970904,0,,,TN
sub24,EP08_02,193,0,38.13441365,9.315970904,121,181,105,197,614,0,9.315970904,0,,,TN
sub24,EP08_02,225,0,38.13441365,9.315970904,121,181,105,197,614,0,9.315970904,0,,,TN
sub24,EP08_02,257,0,38.13441365,9.315970904,121,181,105,197,614,0,9.315970904,0,,,TN
sub24,EP08_02,289,16.99845563,38.13441365,9.315970904,121,181,105,197,614,0,9.315970904,289,257,321,FP
sub24,EP08_02,321,2.338134326,38.13441365,9.315970904,121,181,105,197,614,0,9.315970904,0,,,TN
sub24,EP08_02,353,0,38.13441365,9.315970904,121,181,105,197,614,0,9.315970904,0,,,TN
sub24,EP08_02,385,7.792480887,38.13441365,9.315970904,121,181,105,197,614,0,9.315970904,0,,,TN
sub24,EP08_02,417,10.44780668,38.13441365,9.315970904,121,181,105,197,614,0,9.315970904,417,385,449,FP
sub24,EP08_02,449,24.04151958,38.13441365,9.315970904,121,181,105,197,614,0,9.315970904,449,417,481,FP
sub24,EP08_02,481,0,38.13441365,9.315970904,121,181,105,197,614,0,9.315970904,0,,,TN
sub24,EP08_02,513,0,38.13441365,9.315970904,121,181,105,197,614,0,9.315970904,0,,,TN
sub24,EP08_02,545,17.59615091,38.13441365,9.315970904,121,181,105,197,614,0,9.315970904,545,513,577,FP
sub24,EP10_01f,65,0,48.12406328,12.101027,131,154,115,170,800,0,12.101027,0,,,TN
sub24,EP10_01f,97,25.6275178,48.12406328,12.101027,131,154,115,170,800,0,12.101027,97,65,129,FP
sub24,EP10_01f,129,0,48.12406328,12.101027,131,154,115,170,800,0,12.101027,0,,,TN
sub24,EP10_01f,161,0,48.12406328,12.101027,131,154,115,170,800,0,12.101027,0,,,TN
sub24,EP10_01f,193,41.64214472,48.12406328,12.101027,131,154,115,170,800,0,12.101027,193,161,225,FP
sub24,EP10_01f,225,22.40574011,48.12406328,12.101027,131,154,115,170,800,0,12.101027,225,193,257,FP
sub24,EP10_01f,257,0,48.12406328,12.101027,131,154,115,170,800,0,12.101027,0,,,TN
sub24,EP10_01f,289,4.021720786,48.12406328,12.101027,131,154,115,170,800,0,12.101027,0,,,TN
sub24,EP10_01f,321,11.8787807,48.12406328,12.101027,131,154,115,170,800,0,12.101027,0,,,TN
sub24,EP10_01f,353,48.12406328,48.12406328,12.101027,131,154,115,170,800,0,12.101027,353,321,385,FP
sub24,EP10_01f,385,11.43668442,48.12406328,12.101027,131,154,115,170,800,0,12.101027,0,,,TN
sub24,EP10_01f,417,0,48.12406328,12.101027,131,154,115,170,800,0,12.101027,0,,,TN
sub24,EP10_01f,449,0,48.12406328,12.101027,131,154,115,170,800,0,12.101027,0,,,TN
sub24,EP10_01f,481,30.13731865,48.12406328,12.101027,131,154,115,170,800,0,12.101027,481,449,513,FP
sub24,EP10_01f,513,0,48.12406328,12.101027,131,154,115,170,800,0,12.101027,0,,,TN
sub24,EP10_01f,545,29.01703419,48.12406328,12.101027,131,154,115,170,800,0,12.101027,545,513,577,FP
sub24,EP10_01f,577,0,48.12406328,12.101027,131,154,115,170,800,0,12.101027,0,,,TN
sub24,EP10_01f,609,0,48.12406328,12.101027,131,154,115,170,800,0,12.101027,0,,,TN
sub24,EP10_01f,641,0,48.12406328,12.101027,131,154,115,170,800,0,12.101027,0,,,TN
sub24,EP10_01f,673,29.83056228,48.12406328,12.101027,131,154,115,170,800,0,12.101027,673,641,705,FP
sub24,EP10_01f,705,0,48.12406328,12.101027,131,154,115,170,800,0,12.101027,0,,,TN
sub24,EP10_02,65,8.100700764,29.44677704,8.174478161,101,136,85,152,514,0,8.174478161,0,,,TN
sub24,EP10_02,97,0,29.44677704,8.174478161,101,136,85,152,514,0,8.174478161,0,,,TN
sub24,EP10_02,129,13.46025745,29.44677704,8.174478161,101,136,85,152,514,0,8.174478161,129,97,161,TP
sub24,EP10_02,161,1.56070481,29.44677704,8.174478161,101,136,85,152,514,0,8.174478161,0,,,TN
sub24,EP10_02,193,0,29.44677704,8.174478161,101,136,85,152,514,0,8.174478161,0,,,TN
sub24,EP10_02,225,20.99474635,29.44677704,8.174478161,101,136,85,152,514,0,8.174478161,225,193,257,FP
sub24,EP10_02,257,0,29.44677704,8.174478161,101,136,85,152,514,0,8.174478161,0,,,TN
sub24,EP10_02,289,26.10722393,29.44677704,8.174478161,101,136,85,152,514,0,8.174478161,289,257,321,FP
sub24,EP10_02,321,0,29.44677704,8.174478161,101,136,85,152,514,0,8.174478161,0,,,TN
sub24,EP10_02,353,0,29.44677704,8.174478161,101,136,85,152,514,0,8.174478161,0,,,TN
sub24,EP10_02,385,29.44677704,29.44677704,8.174478161,101,136,85,152,514,0,8.174478161,385,353,417,FP
sub24,EP10_02,417,6.597805749,29.44677704,8.174478161,101,136,85,152,514,0,8.174478161,0,,,TN
sub24,EP10_02,449,0,29.44677704,8.174478161,101,136,85,152,514,0,8.174478161,0,,,TN
sub24,EP10_03,65,40.56250433,40.72198168,7.883595957,334,376,318,392,876,0,7.883595957,65,33,97,FP
sub24,EP10_03,97,0,40.72198168,7.883595957,334,376,318,392,876,0,7.883595957,0,,,TN
sub24,EP10_03,129,0,40.72198168,7.883595957,334,376,318,392,876,0,7.883595957,0,,,TN
sub24,EP10_03,161,1.638352085,40.72198168,7.883595957,334,376,318,392,876,0,7.883595957,0,,,TN
sub24,EP10_03,193,5.073015227,40.72198168,7.883595957,334,376,318,392,876,0,7.883595957,0,,,TN
sub24,EP10_03,225,10.30766304,40.72198168,7.883595957,334,376,318,392,876,0,7.883595957,225,193,257,FP
sub24,EP10_03,257,0,40.72198168,7.883595957,334,376,318,392,876,0,7.883595957,0,,,TN
sub24,EP10_03,289,0,40.72198168,7.883595957,334,376,318,392,876,0,7.883595957,0,,,TN
sub24,EP10_03,321,14.27809956,40.72198168,7.883595957,334,376,318,392,876,0,7.883595957,321,289,353,TP
sub24,EP10_03,353,0.264345271,40.72198168,7.883595957,334,376,318,392,876,0,7.883595957,0,,,TN
sub24,EP10_03,385,0,40.72198168,7.883595957,334,376,318,392,876,0,7.883595957,0,,,TN
sub24,EP10_03,417,6.577441748,40.72198168,7.883595957,334,376,318,392,876,0,7.883595957,0,,,TN
sub24,EP10_03,449,0,40.72198168,7.883595957,334,376,318,392,876,0,7.883595957,0,,,TN
sub24,EP10_03,481,3.056658951,40.72198168,7.883595957,334,376,318,392,876,0,7.883595957,0,,,TN
sub24,EP10_03,513,39.47268014,40.72198168,7.883595957,334,376,318,392,876,0,7.883595957,513,481,545,FP
sub24,EP10_03,545,0,40.72198168,7.883595957,334,376,318,392,876,0,7.883595957,0,,,TN
sub24,EP10_03,577,12.60652493,40.72198168,7.883595957,334,376,318,392,876,0,7.883595957,577,545,609,FP
sub24,EP10_03,609,0,40.72198168,7.883595957,334,376,318,392,876,0,7.883595957,0,,,TN
sub24,EP10_03,641,0,40.72198168,7.883595957,334,376,318,392,876,0,7.883595957,0,,,TN
sub24,EP10_03,673,40.72198168,40.72198168,7.883595957,334,376,318,392,876,0,7.883595957,673,641,705,FP
sub24,EP10_03,705,0,40.72198168,7.883595957,334,376,318,392,876,0,7.883595957,0,,,TN
sub24,EP10_03,737,0,40.72198168,7.883595957,334,376,318,392,876,0,7.883595957,0,,,TN
sub24,EP10_03,769,14.64703602,40.72198168,7.883595957,334,376,318,392,876,0,7.883595957,769,737,801,FP
