1,2,3,4,5,6,7,8,9,10,11,12,Label,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S31\img03951.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img03952.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img03953.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img03954.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img03955.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img03956.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img03957.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img03958.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img03959.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img03960.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img03961.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img03962.jpg,1,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S31\img03963.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img03964.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img03965.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img03966.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img03967.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img03968.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img03969.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img03970.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img03971.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img03972.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img03973.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img03974.jpg,1,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S31\img03975.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img03976.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img03977.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img03978.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img03979.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img03980.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img03981.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img03982.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img03983.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img03984.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img03985.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img03986.jpg,1,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S31\img03987.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img03988.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img03989.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img03990.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img03991.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img03992.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img03993.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img03994.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img03995.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img03996.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img03997.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img03998.jpg,1,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S31\img03999.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04000.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04001.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04002.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04003.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04004.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04005.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04006.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04007.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04008.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04009.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04010.jpg,1,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04011.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04012.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04013.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04014.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04015.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04016.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04017.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04018.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04019.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04020.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04021.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04022.jpg,1,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04023.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04024.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04025.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04026.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04027.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04028.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04029.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04030.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04031.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04032.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04033.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04034.jpg,1,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04035.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04036.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04037.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04038.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04039.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04040.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04041.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04042.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04043.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04044.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04045.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04046.jpg,1,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04047.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04048.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04049.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04050.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04051.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04052.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04053.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04054.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04055.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04056.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04057.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04058.jpg,1,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04059.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04060.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04061.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04062.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04063.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04064.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04065.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04066.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04067.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04068.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04069.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04070.jpg,1,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04071.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04072.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04073.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04074.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04075.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04076.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04077.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04078.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04079.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04080.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04081.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04082.jpg,1,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04083.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04084.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04085.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04086.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04087.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04088.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04089.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04090.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04091.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04092.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04093.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04094.jpg,1,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04095.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04096.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04097.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04098.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04099.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04100.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04101.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04102.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04103.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04104.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04105.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04106.jpg,1,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04107.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04108.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04109.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04110.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04111.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04112.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04113.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04114.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04115.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04116.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04117.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04118.jpg,1,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04119.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04120.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04121.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04122.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04123.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04124.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04125.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04126.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04127.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04128.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04129.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04130.jpg,1,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04131.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04132.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04133.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04134.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04135.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04136.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04137.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04138.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04139.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04140.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04141.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04142.jpg,1,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04143.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04144.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04145.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04146.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04147.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04148.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04149.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04150.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04151.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04152.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04153.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04154.jpg,1,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04155.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04156.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04157.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04158.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04159.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04160.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04161.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04162.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04163.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04164.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04165.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04166.jpg,1,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04167.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04168.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04169.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04170.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04171.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04172.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04173.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04174.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04175.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04176.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04177.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04178.jpg,1,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04179.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04180.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04181.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04182.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04183.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04184.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04185.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04186.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04187.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04188.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04189.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04190.jpg,1,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04191.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04192.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04193.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04194.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04195.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04196.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04197.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04198.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04199.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04200.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04201.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04202.jpg,1,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04203.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04204.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04205.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04206.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04207.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04208.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04209.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04210.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04211.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04212.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04213.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04214.jpg,1,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04215.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04216.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04217.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04218.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04219.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04220.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04221.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04222.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04223.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04224.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04225.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04226.jpg,1,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04227.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04228.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04229.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04230.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04231.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04232.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04233.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04234.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04235.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04236.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04237.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04238.jpg,1,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04239.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04240.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04241.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04242.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04243.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04244.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04245.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04246.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04247.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04248.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04249.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04250.jpg,1,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04251.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04252.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04253.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04254.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04255.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04256.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04257.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04258.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04259.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04260.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04261.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04262.jpg,1,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04263.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04264.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04265.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04266.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04267.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04268.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04269.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04270.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04271.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04272.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04273.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04274.jpg,1,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04275.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04276.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04277.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04278.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04279.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04280.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04281.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04282.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04283.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04284.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04285.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04286.jpg,1,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04287.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04288.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04289.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04290.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04291.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04292.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04293.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04294.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04295.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04296.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04297.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04298.jpg,1,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04299.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04300.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04301.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04302.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04303.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04304.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04305.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04306.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04307.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04308.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04309.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04310.jpg,1,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04311.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04312.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04313.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04314.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04315.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04316.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04317.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04318.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04319.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04320.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04321.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04322.jpg,1,,,
